PIN,SalePrice,SqFtTotLiving,NbrLivingUnits,YrBuilt,CurrentZoning,beat,total_noise_dispatches,estimated_dispatch_waste_usd,shadow_tax_penalty_usd,FEMA_Climate_Risk,Heavy_Freight_Zone
1529300236,710000,870,1,1921,NR3,J1,141,21150,-2178.483225593829,69.22,0
8165501700,635000,1550,1,2007,LR1(M),F1,153,22950,-2363.8860533039424,69.22,0
2875150060,534990,1220,1,2018,R18,99,1,150,-15.450235642509426,69.22,0
3438500505,700000,670,1,1942,NR3,F1,153,22950,-2363.8860533039424,69.22,0
6413600245,139263,1580,1,1950,NR2,L1,179,26850,-2765.592180009188,69.22,1
7129303430,737000,1360,1,1948,NR3,S3,189,28350,-2920.094536434281,69.22,0
5476200010,830000,1710,1,1963,NR2,S3,189,28350,-2920.094536434281,69.22,0
7660100291,560000,1090,1,2007,LR3(M),R1,217,32550,-3352.7011344245457,69.22,1
5101400660,840000,1540,1,1979,NR3,U1,230,34500,-3553.554197777168,69.22,1
9528104341,779975,1200,1,1999,LR3(M),J3,89,13350,-1375.0709721833389,69.22,1
5248800120,799950,1260,1,1924,NR3,R1,217,32550,-3352.7011344245457,69.22,0
2254502015,500000,1150,1,1925,LR1(M),G2,229,34350,-3538.1039621346586,69.22,0
1773101887,532500,1130,1,2022,LR1(M),F1,153,22950,-2363.8860533039424,69.22,0
4006000178,620000,1360,1,2024,LR2(M1),S2,171,25650,-2641.990294869112,69.22,0
2461900445,727250,1330,1,2014,LR1(M),W2,329,49350,-5083.127526385601,69.22,0
3904100103,593000,1110,1,2023,LR2(M),S2,171,25650,-2641.990294869112,69.22,0
1934800138,640000,1050,1,2007,LR3(M),G2,229,34350,-3538.1039621346586,69.22,0
5257300031,665000,900,1,2025,LR2(M),U1,230,34500,-3553.554197777168,69.22,1
8128700200,795950,1360,1,1958,NR2,F2,153,22950,-2363.8860533039424,69.22,0
7977200470,849500,1330,1,1985,NR3,U3,190,28500,-2935.544772076791,69.22,0
9267200072,525000,1360,1,2005,LR3(M),N3,225,33750,-3476.303019564621,69.22,1
2895600165,800505,1070,1,1966,NR3,W3,109,16350,-1684.0756850335274,69.22,0
3126049427,530000,960,1,2003,LR2(M),N3,225,33750,-3476.303019564621,69.22,1
3395040910,648000,1460,1,2000,LR3(M),S1,221,33150,-3414.502076994583,69.22,0
9352900195,499000,900,1,1949,LR3(M),F2,153,22950,-2363.8860533039424,69.22,0
8822900085,528500,1170,1,2007,LR3(M),L3,167,25050,-2580.189352299074,69.22,1
8165500010,650000,1550,1,2008,LR1(M),F1,153,22950,-2363.8860533039424,69.22,0
3052701165,735000,1320,1,1927,NR3,J2,90,13500,-1390.5212078258485,69.22,0
5699400120,642500,1260,1,2024,LR3,R2,298,44700,-4604.170221467809,69.22,1
3362400705,565000,510,1,1912,LR3(M),J3,89,13350,-1375.0709721833389,69.22,1
7452500500,640000,1080,1,1951,NR3,F2,153,22950,-2363.8860533039424,69.22,0
3126049507,745000,1550,1,2009,LR2(M),N3,225,33750,-3476.303019564621,69.22,0
2112700280,709000,1440,1,1979,NR3,F3,259,38850,-4001.6110314099415,69.22,0
4235401060,462055,1160,1,1949,NR3,Q1,107,16050,-1653.175213748509,69.22,0
7228500250,820000,1480,1,1908,RSL(M),C3,127,19050,-1962.1799265986967,69.22,0
5257300033,649950,900,1,2025,LR2(M),U1,230,34500,-3553.554197777168,69.22,1
2112700835,716500,1390,1,1930,NR3,F1,153,22950,-2363.8860533039424,69.22,0
7518507745,675000,790,1,1907,NR3,J2,90,13500,-1390.5212078258485,69.22,0
9455200744,825000,1480,1,1948,NR2,L3,167,25050,-2580.189352299074,69.22,0
3298700945,724000,2820,1,1921,NR3,F3,259,38850,-4001.6110314099415,69.22,0
7660600089,825000,1730,1,2019,LR3(M),R1,217,32550,-3352.7011344245457,69.22,0
7996700220,755000,1640,1,1980,LR3(M),N2,246,36900,-3800.757968057319,69.22,0
3678900200,849999,2680,1,1927,LR1(M1),R1,217,32550,-3352.7011344245457,69.22,1
2877102292,657000,960,1,2019,LR1(M),J2,90,13500,-1390.5212078258485,69.22,0
6332000060,760000,800,1,1914,NR3,W3,109,16350,-1684.0756850335274,69.22,0
1189000231,545000,1080,1,2019,LR1(M),C3,127,19050,-1962.1799265986967,69.22,0
7626200165,810000,1350,1,1925,NR3,W3,109,16350,-1684.0756850335274,69.22,0
8820901300,715950,1760,1,1929,NR2,L3,167,25050,-2580.189352299074,69.22,0
1623301020,227875,1650,1,1927,NR3,J2,90,13500,-1390.5212078258485,69.22,0
6431000750,617500,1230,1,2008,LR2(M),J3,89,13350,-1375.0709721833389,69.22,1
2025049218,770000,1340,1,2017,LR1(M),C1,152,22800,-2348.435817661433,69.22,1
2768300672,635000,1230,1,2024,LR2(M),B2,126,18900,-1946.729690956188,69.22,0
5652600269,767000,1080,1,2025,NR2,U3,190,28500,-2935.544772076791,69.22,0
2572400057,630000,1320,1,2016,LR2(M),G2,229,34350,-3538.1039621346586,69.22,0
2768300667,635000,1230,1,2024,LR2(M),B2,126,18900,-1946.729690956188,69.22,0
2776600021,648000,1170,1,2023,LR3RC(M),J1,141,21150,-2178.483225593829,69.22,1
6300500671,785000,1240,1,1940,RSL(M),N3,225,33750,-3476.303019564621,69.22,0
5101400550,840000,3420,1,1914,LR1(M),U1,230,34500,-3553.554197777168,69.22,1
4363700310,605000,1420,1,1922,NR2,F2,153,22950,-2363.8860533039424,69.22,0
4279900020,755000,2090,1,1967,R6,99,1,150,-15.450235642509426,69.22,0
3336001176,599950,1150,1,1946,RSL(M),S2,171,25650,-2641.990294869112,69.22,1
1523300015,705000,1020,1,2021,LR1(M1),G3,123,18450,-1900.3789840286595,69.22,1
1563101165,750000,730,1,1941,LR1(M),W2,329,49350,-5083.127526385601,69.22,0
3226200070,735000,1460,1,1951,NR3,S3,189,28350,-2920.094536434281,69.22,0
9528104420,785000,1210,1,1993,LR3(M),J3,89,13350,-1375.0709721833389,69.22,1
2112700465,719500,2160,1,1921,NR3,F3,259,38850,-4001.6110314099415,69.22,0
2878601025,760000,960,1,1925,NR3,L2,118,17700,-1823.1278058161124,69.22,1
2491200750,685000,2030,1,1925,NR3,W3,109,16350,-1684.0756850335274,69.22,0
5100402545,85000,760,1,1938,NR3,L2,118,17700,-1823.1278058161124,69.22,1
4302200545,650000,890,1,1953,NR3,F2,153,22950,-2363.8860533039424,69.22,0
6130500020,699000,1650,1,2007,LR1(M),N3,225,33750,-3476.303019564621,69.22,1
9352900434,535000,1240,1,2024,LR1(M1),F2,153,22950,-2363.8860533039424,69.22,0
9553200073,825000,1340,1,1946,NR2,L3,167,25050,-2580.189352299074,69.22,0
2487200781,725000,840,1,1938,NR3,W3,109,16350,-1684.0756850335274,69.22,0
7100000060,788000,1110,1,1948,NR2,W3,109,16350,-1684.0756850335274,69.22,0
8821900120,750000,1550,1,1946,NR3,L3,167,25050,-2580.189352299074,69.22,0
2895650480,490000,1060,1,2016,LR2(M),S1,221,33150,-3414.502076994583,69.22,0
8712100095,745000,860,1,1925,NR3,C2,100,15000,-1545.0235642509426,69.22,0
9126102051,775000,1690,1,1900,RSL(M),C3,127,19050,-1962.1799265986967,69.22,0
3574300125,525000,760,1,2004,LR1(M),W1,248,37200,-3831.6584393423377,69.22,0
2918200080,199500,2520,1,1947,NR2,N1,157,23550,-2425.68699587398,69.22,0
6450300714,499000,1170,1,2003,LR2(M),N2,246,36900,-3800.757968057319,69.22,0
3298700302,591000,240,1,1948,NR3,F3,259,38850,-4001.6110314099415,69.22,0
8638500210,759688,1220,1,1925,NR2,F1,153,22950,-2363.8860533039424,69.22,0
2568300055,749950,1560,1,1924,NR2,L3,167,25050,-2580.189352299074,69.22,1
3363400795,630000,1400,1,1914,NR3,J3,89,13350,-1375.0709721833389,69.22,0
7625702645,520000,680,1,1918,LR2(M),W2,329,49350,-5083.127526385601,69.22,0
9278200165,755000,990,1,1912,NR3,W1,248,37200,-3831.6584393423377,69.22,0
9521101639,790000,1310,1,2008,LR2(M),B3,118,17700,-1823.1278058161124,69.22,1
8685500120,815000,1980,1,1959,NR3,S1,221,33150,-3414.502076994583,69.22,0
2895800640,545500,1290,1,2014,R18,99,1,150,-15.450235642509426,69.22,0
3992700115,525000,740,1,1921,NR2,L3,167,25050,-2580.189352299074,69.22,0
3278613300,600000,1380,1,2014,LR3(M),F1,153,22950,-2363.8860533039424,69.22,0
3325049062,765000,1220,1,2006,LR3(M),C3,127,19050,-1962.1799265986967,69.22,1
1972202414,779950,920,1,2023,LR3(M1),B3,118,17700,-1823.1278058161124,69.22,1
2458400160,849999,1800,2,1950,NR3,W3,109,16350,-1684.0756850335274,69.22,0
4060000140,428000,1110,1,1945,NR3,S3,189,28350,-2920.094536434281,69.22,0
9272201707,585000,980,1,2009,LR3(M),W1,248,37200,-3831.6584393423377,69.22,0
2921700452,725000,1190,1,2024,LR1(M1),J2,90,13500,-1390.5212078258485,69.22,1
8730000200,630000,1370,1,2009,LR3(M),N3,225,33750,-3476.303019564621,69.22,1
2921700455,725000,1190,1,2024,LR1(M1),J2,90,13500,-1390.5212078258485,69.22,1
9297800010,750000,1460,1,1941,NR3,W2,329,49350,-5083.127526385601,69.22,0
2921700454,699900,1190,1,2024,LR1(M1),J2,90,13500,-1390.5212078258485,69.22,1
9284800006,650000,1310,1,2005,LR1(M),F1,153,22950,-2363.8860533039424,69.22,0
7972603355,550000,740,1,1943,NR3,F3,259,38850,-4001.6110314099415,69.22,0
7625700085,750000,1180,1,1916,NR3,W2,329,49350,-5083.127526385601,69.22,0
8821900165,740000,1500,1,1929,NR3,L3,167,25050,-2580.189352299074,69.22,0
7883600922,560000,1380,1,2021,LR3(M),F3,259,38850,-4001.6110314099415,69.22,1
7896300061,567500,920,1,1947,NR3,S1,221,33150,-3414.502076994583,69.22,0
3333002844,795000,1710,1,2023,LR2(M),S2,171,25650,-2641.990294869112,69.22,0
2767601534,659000,760,1,2020,LR1(M),B1,211,31650,-3259.999720569489,69.22,0
2887701251,760000,740,1,1924,NR3,U1,230,34500,-3553.554197777168,69.22,1
6855700115,815000,1400,1,1952,NR2,L1,179,26850,-2765.592180009188,69.22,0
2818100345,800000,1210,1,1925,NR3,J1,141,21150,-2178.483225593829,69.22,0
6888900200,670200,1760,1,1915,RSL(M),R3,178,26700,-2750.1419443666778,69.22,0
6329000655,812000,1230,1,1947,NR2,W3,109,16350,-1684.0756850335274,69.22,0
2976800735,679000,950,1,1954,NR2,S3,189,28350,-2920.094536434281,69.22,0
2810600090,750000,1550,1,1923,LR1(M1),W3,109,16350,-1684.0756850335274,69.22,0
6413600288,700000,840,1,1947,NR2,L1,179,26850,-2765.592180009188,69.22,1
1532300180,500000,630,1,1915,LR2(M1),N3,225,33750,-3476.303019564621,69.22,1
4144300070,730000,1520,1,1931,NR2,S3,189,28350,-2920.094536434281,69.22,0
5476200125,450000,2200,1,1914,NR2,S3,189,28350,-2920.094536434281,69.22,0
4060000050,555000,1110,1,1945,NR3,S3,189,28350,-2920.094536434281,69.22,0
3320000925,770000,2000,2,1901,RSL(M),G3,123,18450,-1900.3789840286595,69.22,1
9524100215,770000,2050,2,1975,LR3(M),N3,225,33750,-3476.303019564621,69.22,1
5699400130,644950,1260,1,2024,LR3,R2,298,44700,-4604.170221467809,69.22,1
7625703445,750000,770,1,1942,RSL(M),W3,109,16350,-1684.0756850335274,69.22,0
4364200010,685000,1170,1,1942,NR2,F2,153,22950,-2363.8860533039424,69.22,0
3442000116,850000,1250,1,1955,NR2,N1,157,23550,-2425.68699587398,69.22,0
8128700135,769950,1930,1,1952,NR2,F2,153,22950,-2363.8860533039424,69.22,0
7883600861,400000,680,1,2009,LR3(M),F3,259,38850,-4001.6110314099415,69.22,1
2710600025,338000,2420,1,1947,NR3,U3,190,28500,-2935.544772076791,69.22,0
1937300073,620000,1200,1,2020,LR2(M),G3,123,18450,-1900.3789840286595,69.22,1
9368700385,745000,1970,1,1977,NR2,S3,189,28350,-2920.094536434281,69.22,0
5144000030,718000,1050,1,1954,NR2,L3,167,25050,-2580.189352299074,69.22,1
6882300055,600000,1110,1,1957,LR1(M1),F2,153,22950,-2363.8860533039424,69.22,0
3278602060,723000,1690,1,2006,LR2(M),F1,153,22950,-2363.8860533039424,69.22,0
3026049075,740000,1260,1,2025,LR2(M),N2,246,36900,-3800.757968057319,69.22,0
7899800827,481000,950,1,2020,LR3(M),F2,153,22950,-2363.8860533039424,69.22,0
8150100115,565000,620,1,1941,NR3,F2,153,22950,-2363.8860533039424,69.22,0
7588700135,775000,880,1,1942,LR1(M1),J2,90,13500,-1390.5212078258485,69.22,1
5393600558,800000,1500,1,2007,LR2(M),R1,217,32550,-3352.7011344245457,69.22,0
3959401725,525000,1780,1,1978,NR3,R1,217,32550,-3352.7011344245457,69.22,1
3278602530,675000,1860,1,2007,LR3(M),F1,153,22950,-2363.8860533039424,69.22,0
8820901049,815000,1150,1,1948,NR2,L3,167,25050,-2580.189352299074,69.22,0
1336300219,750000,960,1,2021,LR3(M),C1,152,22800,-2348.435817661433,69.22,0
3650100080,795000,1110,1,1909,RSL(M),R1,217,32550,-3352.7011344245457,69.22,0
5715600055,822600,1250,1,1952,NR2,W3,109,16350,-1684.0756850335274,69.22,0
5393600490,775000,920,1,1903,LR3(M1),R1,217,32550,-3352.7011344245457,69.22,0
6430000580,825000,1100,1,1910,NR3,J3,89,13350,-1375.0709721833389,69.22,1
5433300030,640000,920,1,1948,NR2,L1,179,26850,-2765.592180009188,69.22,0
1005000080,699000,1420,1,2024,LR1(M1),S2,171,25650,-2641.990294869112,69.22,0
2895650030,595000,1250,1,2017,LR2(M),S1,221,33150,-3414.502076994583,69.22,0
2771101982,687000,1540,1,2007,LR3(M),Q1,107,16050,-1653.175213748509,69.22,0
1604601185,555000,720,1,1971,NR3,R2,298,44700,-4604.170221467809,69.22,0
7319900175,835000,1500,1,1914,LR1(M1),R1,217,32550,-3352.7011344245457,69.22,0
7625701440,755000,1460,1,2006,LR3RC(M),W2,329,49350,-5083.127526385601,69.22,0
1591000070,420000,740,1,1947,R24,99,1,150,-15.450235642509426,69.22,0
6300500350,730000,1440,1,1927,LR1(M1),N3,225,33750,-3476.303019564621,69.22,1
6414600035,670000,2300,1,1929,NR2,N2,246,36900,-3800.757968057319,69.22,0
2113700575,674999,820,1,1942,NR3,F3,259,38850,-4001.6110314099415,69.22,0
7010700555,700000,850,1,1954,NR3,Q1,107,16050,-1653.175213748509,69.22,0
5100402508,665000,1040,1,2016,NC2P55(M),L2,118,17700,-1823.1278058161124,69.22,0
2770601255,725000,1140,1,1908,NR3,Q1,107,16050,-1653.175213748509,69.22,0
2895650070,598000,1250,1,2017,LR2(M),S1,221,33150,-3414.502076994583,69.22,0
3526039223,330000,2640,1,1975,NR2,J1,141,21150,-2178.483225593829,69.22,0
2914700475,761000,2020,1,1979,NR3,J1,141,21150,-2178.483225593829,69.22,0
1604601615,800000,2000,1,2023,NC255(M),R2,298,44700,-4604.170221467809,69.22,0
3438500175,750000,2210,1,1978,NR3,F1,153,22950,-2363.8860533039424,69.22,0
2112700740,375000,960,1,1918,NR3,F1,153,22950,-2363.8860533039424,69.22,0
3448001335,650000,1210,1,1947,NR2,L1,179,26850,-2765.592180009188,69.22,1
8024201930,830000,1540,1,1942,NR3,L2,118,17700,-1823.1278058161124,69.22,0
8111100075,729000,1080,1,1928,RSL(M),R2,298,44700,-4604.170221467809,69.22,1
5649600450,595995,1050,1,2011,LR2(M),R3,178,26700,-2750.1419443666778,69.22,0
6058600309,545000,1050,1,2021,NC140(M),G3,123,18450,-1900.3789840286595,69.22,0
3024049131,715000,780,1,1959,NR2,F1,153,22950,-2363.8860533039424,69.22,0
5541300075,488000,860,1,1939,LR1(M1),N3,225,33750,-3476.303019564621,69.22,1
7750500480,498000,700,1,1941,NR3,F3,259,38850,-4001.6110314099415,69.22,0
1959701479,750000,1230,1,2016,LR2(M),D3,186,27900,-2873.743829506753,69.22,1
8850000447,665000,1410,1,2012,LR2(M),R1,217,32550,-3352.7011344245457,69.22,1
4426600110,809950,1560,1,1952,NR2,L1,179,26850,-2765.592180009188,69.22,0
2658000080,520000,940,1,1909,NR3,S2,171,25650,-2641.990294869112,69.22,1
8149600127,825000,750,1,1917,NR3,W2,329,49350,-5083.127526385601,69.22,0
4427600135,840000,1080,1,1953,NR2,N1,157,23550,-2425.68699587398,69.22,0
3319500331,742350,1290,1,2005,NC155(M),G2,229,34350,-3538.1039621346586,69.22,0
3438502455,843000,2300,2,1961,NR3,F1,153,22950,-2363.8860533039424,69.22,0
7550801265,462500,1960,1,1902,NR3,B1,211,31650,-3259.999720569489,69.22,0
7883606965,260000,780,1,1942,RSL(M),F3,259,38850,-4001.6110314099415,69.22,1
1826049086,825000,2200,1,1904,NR2,99,1,150,-15.450235642509426,69.22,0
3320000226,699999,1350,1,2007,LR3(M),G2,229,34350,-3538.1039621346586,69.22,0
9368700405,400000,1140,1,1981,NR2,S3,189,28350,-2920.094536434281,69.22,0
8165500470,635000,1550,1,2008,LR1(M),F1,153,22950,-2363.8860533039424,69.22,0
5101405100,695000,900,1,1924,NR3,L2,118,17700,-1823.1278058161124,69.22,0
9831200685,800000,1810,1,1906,LR3(M),C1,152,22800,-2348.435817661433,69.22,0
7892100170,850000,1770,1,1982,NR3,F1,153,22950,-2363.8860533039424,69.22,0
5248800745,700000,1560,1,1924,NR3,S1,221,33150,-3414.502076994583,69.22,0
9269200660,613000,670,1,1941,NR3,W3,109,16350,-1684.0756850335274,69.22,0
3037200155,819000,1400,1,2019,LR2(M),G2,229,34350,-3538.1039621346586,69.22,0
3326049073,825000,1400,1,1952,NR2,L3,167,25050,-2580.189352299074,69.22,0
7972602145,835000,1850,1,1922,NR3,F3,259,38850,-4001.6110314099415,69.22,0
4073200118,780000,770,1,1948,NR2,L3,167,25050,-2580.189352299074,69.22,0
6300000236,765000,1260,1,1926,LR1(M1),N3,225,33750,-3476.303019564621,69.22,0
7588700348,850000,1540,1,2014,LR2(M),J2,90,13500,-1390.5212078258485,69.22,1
9358000665,738000,1360,1,2019,LR1(M),W1,248,37200,-3831.6584393423377,69.22,1
8165500420,650000,1550,1,2008,LR1(M),F1,153,22950,-2363.8860533039424,69.22,0
1703400990,665000,1600,1,2025,LR2(M1),R3,178,26700,-2750.1419443666778,69.22,0
4154302515,650000,920,1,1948,NR3,R3,178,26700,-2750.1419443666778,69.22,0
8902000203,550000,710,1,1942,LR2(M),L3,167,25050,-2580.189352299074,69.22,1
7452500665,847500,340,1,1960,NR3,F2,153,22950,-2363.8860533039424,69.22,0
2267000276,800000,1390,1,2001,LR2(M),J1,141,21150,-2178.483225593829,69.22,0
1773101885,535000,1120,1,2022,LR1(M),F1,153,22950,-2363.8860533039424,69.22,0
8121100050,800000,1540,1,1948,NR3,R2,298,44700,-4604.170221467809,69.22,0
9368700181,720000,1980,1,1940,NR2,S3,189,28350,-2920.094536434281,69.22,0
7883600986,300000,620,1,1950,RSL(M),F3,259,38850,-4001.6110314099415,69.22,1
8822901294,649000,1570,1,2006,LR2(M),L3,167,25050,-2580.189352299074,69.22,0
2768100639,799950,1230,1,2024,LR2(M1),B2,126,18900,-1946.729690956188,69.22,0
7977200570,841000,1180,1,1951,NR3,U3,190,28500,-2935.544772076791,69.22,0
7625702537,717000,1670,1,1922,RSL(M),W2,329,49350,-5083.127526385601,69.22,0
8822901269,705000,1570,1,2020,LR2(M),L3,167,25050,-2580.189352299074,69.22,1
9830200055,282000,1960,1,1948,NR3,R3,178,26700,-2750.1419443666778,69.22,0
2768100643,709950,1190,1,2024,LR2(M1),B2,126,18900,-1946.729690956188,69.22,0
3123800125,785000,1140,1,1941,NR2,W3,109,16350,-1684.0756850335274,69.22,0
9828701488,630000,880,1,2005,LR1(M),C3,127,19050,-1962.1799265986967,69.22,0
9352900858,499000,950,1,2022,LR2(M1),F2,153,22950,-2363.8860533039424,69.22,0
7454000195,550000,670,1,1942,NR3,W3,109,16350,-1684.0756850335274,69.22,0
9521101422,804000,1350,1,2006,LR2(M),B3,118,17700,-1823.1278058161124,69.22,1
6702500050,712875,1080,1,1952,MUR35,99,1,150,-15.450235642509426,69.22,0
3574300010,625000,1030,1,1910,LR1(M),W1,248,37200,-3831.6584393423377,69.22,0
3330501530,761000,1890,1,1904,NR3,R3,178,26700,-2750.1419443666778,69.22,0
9485700082,505000,1040,1,2007,LR2(M),F2,153,22950,-2363.8860533039424,69.22,0
2113700155,849500,2290,1,1952,NR3,F3,259,38850,-4001.6110314099415,69.22,0
9455200260,830000,1390,1,1954,NR2,L3,167,25050,-2580.189352299074,69.22,0
2856101293,391629,1470,1,2008,LR2(M),J2,90,13500,-1390.5212078258485,69.22,0
2769602285,850000,740,1,1906,NR3,B2,126,18900,-1946.729690956188,69.22,0
6401700025,775000,1640,1,2021,LR2(M),R1,217,32550,-3352.7011344245457,69.22,1
2768200210,720000,1320,1,2014,LR1(M),B2,126,18900,-1946.729690956188,69.22,0
6610000885,775000,980,1,1955,NR3,B2,126,18900,-1946.729690956188,69.22,0
2025049213,699950,1290,1,2017,LR1(M),C1,152,22800,-2348.435817661433,69.22,1
5323100117,795000,1360,1,2010,LR1(M),W1,248,37200,-3831.6584393423377,69.22,0
6430500100,770100,1210,1,1913,NR3,J3,89,13350,-1375.0709721833389,69.22,1
7712600195,725000,2070,1,1947,NR3,W2,329,49350,-5083.127526385601,69.22,0
2114700845,850000,1650,1,1932,NR3,F3,259,38850,-4001.6110314099415,69.22,0
1923300371,599000,1700,1,1946,NR3,J3,89,13350,-1375.0709721833389,69.22,0
8850000922,647000,1260,1,2016,LR2(M),R2,298,44700,-4604.170221467809,69.22,1
5113400290,640500,2420,1,1947,NR3,Q2,110,16500,-1699.525920676037,69.22,1
4154304315,739000,770,1,1909,NR3,R3,178,26700,-2750.1419443666778,69.22,0
6145601825,700000,710,1,1920,LR2(M1),N3,225,33750,-3476.303019564621,69.22,1
2254501304,850000,1220,1,2020,LR2(M),E2,260,39000,-4017.0612670524506,69.22,1
7133300044,700500,1360,1,2007,LR3(M),R1,217,32550,-3352.7011344245457,69.22,0
9550204740,834000,1460,1,1911,NC140(M),B3,118,17700,-1823.1278058161124,69.22,0
9285800170,800000,1760,1,1928,NR3,W1,248,37200,-3831.6584393423377,69.22,0
3448002100,810000,2280,1,1948,NR3,L3,167,25050,-2580.189352299074,69.22,0
8073000105,725000,2230,1,1919,NR3,S3,189,28350,-2920.094536434281,69.22,0
4263200005,825000,1500,1,1924,NR3,R1,217,32550,-3352.7011344245457,69.22,0
6746700557,780000,1340,1,2015,LR2,U1,230,34500,-3553.554197777168,69.22,0
3732800450,740000,920,1,1943,NR2,R1,217,32550,-3352.7011344245457,69.22,0
2493200255,815000,1580,1,1960,NR3,W3,109,16350,-1684.0756850335274,69.22,0
1972205091,805000,1080,1,2021,MIO37LR3(M),Q2,110,16500,-1699.525920676037,69.22,0
5347200120,725000,1090,1,1953,NR3,F2,153,22950,-2363.8860533039424,69.22,0
1934800144,630000,1050,1,2007,LR3(M),G2,229,34350,-3538.1039621346586,69.22,0
2976800475,615000,2280,1,1954,NR2,S3,189,28350,-2920.094536434281,69.22,0
1862400446,743950,1280,1,2024,LR2(M1),J1,141,21150,-2178.483225593829,69.22,0
1282300992,509950,870,1,2023,LR2(M),R2,298,44700,-4604.170221467809,69.22,0
6056100303,830000,1520,1,2007,LR3(M),R2,298,44700,-4604.170221467809,69.22,0
6453300060,600000,2080,1,1933,NR2,F3,259,38850,-4001.6110314099415,69.22,1
2112700110,735000,1920,1,1918,NR3,F3,259,38850,-4001.6110314099415,69.22,0
6450302610,699000,930,1,1940,NR3,N2,246,36900,-3800.757968057319,69.22,0
7996720160,725000,1440,1,1982,LR3(M),N2,246,36900,-3800.757968057319,69.22,0
2238500010,775000,1360,1,1950,NR2,N2,246,36900,-3800.757968057319,69.22,1
2768300676,799000,1310,1,2024,LR2(M),B2,126,18900,-1946.729690956188,69.22,0
7579200738,789000,1610,1,2003,LR2(M),W2,329,49350,-5083.127526385601,69.22,0
6356000010,500000,830,1,1908,NR3,W1,248,37200,-3831.6584393423377,69.22,0
7547301310,490000,740,1,1914,NR3,F1,153,22950,-2363.8860533039424,69.22,1
2921700141,675000,1260,1,2021,LR1(M1),J2,90,13500,-1390.5212078258485,69.22,1
